Geochronid	Grpno	Spotno	Grainspot	238U(ppm)	232Th(ppm)	232Th_238U	f(%)	238U_206Pb	238U_206Pb_er	207Pb_206Pb	207Pb_206Pb_er	238U_206Pb*	238U_206Pb*_er	207Pb*_206*Pb	207Pb*_206*Pb_er	238U_206Pb*_age	238U_206Pb*_age_er	207Pb*_206Pb*_age	207Pb*_206Pb*_age_er	Disc(%)	CalibrationUncertaintyincluded	calibrationconst	1sigmaexternalerror	1sigmainternalerror	ComPb_cor_meth
242442.1	I	16	16.1	311.7	299.28	0.96016	0.11688	1.7867	0.023935	0.21294	0.001796	1.7888	0.02397	0.2119	0.001823	2862.6	31.329	2920.2	13.925	1.97	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	17	17.1	173.01	144.71	0.83644	0.016956	1.7307	0.018855	0.21291	0.0012598	1.731	0.01886	0.21276	0.001269	2939.4	26.175	2926.7	9.6482	-0.43217	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	13	13.1	357.37	290.83	0.81381	0.038001	1.7376	0.015239	0.21331	0.00084986	1.7382	0.015248	0.21298	0.0008635	2929.5	21.212	2928.3	6.5577	-0.041061	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	8	48.1	201.91	123.88	0.61353	0.013474	1.69	0.018544	0.21348	0.0019996	1.6902	0.018548	0.21336	0.0020035	2996.1	26.767	2931.3	15.183	-2.2111	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	15	15.1	184.47	111.12	0.60237	0.070427	1.7352	0.026675	0.21433	0.0011525	1.7365	0.026699	0.2137	0.0011868	2931.9	36.544	2933.8	8.9784	0.064376	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	3	3.1	274.51	154.04	0.56115	1.31E-29	1.7353	0.024563	0.21438	0.00099543	1.7353	0.024563	0.21438	0.00099543	2933.5	33.711	2939	7.5031	0.18451	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	7	7.1	398.62	306.66	0.7693	-0.0065906	1.7273	0.032768	0.2144	0.00079511	1.7272	0.032766	0.21446	0.00079721	2944.6	45.107	2939.6	6.0065	-0.17138	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	6	6.1	372.44	442.19	1.1873	0.031455	1.7351	0.026334	0.21497	0.00087614	1.7357	0.026343	0.21469	0.0008875	2933	36.092	2941.3	6.6786	0.28259	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	9	9.1	126.92	122.89	0.96826	-0.021069	1.7331	0.020549	0.21453	0.0014013	1.7327	0.020548	0.21472	0.0014135	2937.1	28.394	2941.5	10.635	0.15081	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	14	14.1	161.94	115.37	0.71245	0.035079	1.7173	0.03083	0.21509	0.0012838	1.7179	0.030844	0.21478	0.0013031	2957.4	42.868	2941.9	9.8014	-0.52564	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	5	5.1	310.54	196.18	0.63173	0.0089615	1.717	0.015695	0.21561	0.00092642	1.7172	0.015697	0.21553	0.00092992	2958.3	22.236	2947.6	6.9669	-0.36464	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	10	10.1	243.08	173.3	0.71294	0.055072	1.8012	0.025443	0.21603	0.0010254	1.8022	0.025461	0.21554	0.001049	2845.4	32.831	2947.7	7.8587	3.4704	TRUE	0.00503886	0.5	0.277860646	204
242442.1	I	12	12.1	158.66	62.793	0.39578	0.051569	1.6877	0.019025	0.21752	0.001284	1.6886	0.019042	0.21706	0.0013116	2998.4	27.498	2959	9.7473	-1.3324	TRUE	0.00503886	0.5	0.277860646	204
242442.1	P	4	4.1	484.57	310.84	0.64148	0.10264	1.8402	0.014788	0.204	0.00069353	1.8421	0.01481	0.20309	0.00072528	2795.5	18.792	2851.2	5.8155	1.9549	TRUE	0.00503886	0.5	0.277860646	204
242442.1	P	1	1.1	469.48	147.27	0.31368	-2.94E-11	1.836	0.014948	0.20562	0.0015524	1.836	0.014948	0.20562	0.0015524	2802.9	19.059	2871.3	12.273	2.3828	TRUE	0.00503886	0.5	0.277860646	204
242442.1	P	11	11.1	130.89	74.781	0.57133	1.32E-29	1.737	0.029643	0.21022	0.0013675	1.737	0.029643	0.21022	0.0013675	2931.2	40.484	2907.3	10.541	-0.82259	TRUE	0.00503886	0.5	0.277860646	204
242442.1	P	2	2.1	210.93	158.95	0.75355	0.012596	1.7271	0.030188	0.21134	0.0010725	1.7274	0.030193	0.21123	0.0010785	2944.3	41.601	2915	8.2679	-1.006	TRUE	0.00503886	0.5	0.277860646	204
242442.1	D	18	18.1	271.89	121.07	0.44529	0.025673	1.8876	0.035111	0.20786	0.0011507	1.8881	0.035122	0.20763	0.0011623	2739.9	41.753	2887.1	9.0871	5.101	TRUE	0.00503886	0.5	0.277860646	204
