Geochronid	Grpno	Spotno	Grainspot	238U(ppm)	232Th(ppm)	232Th_238U	f(%)	238U_206Pb	238U_206Pb_er	207Pb_206Pb	207Pb_206Pb_er	238U_206Pb*	238U_206Pb*_er	207Pb*_206*Pb	207Pb*_206*Pb_er	238U_206Pb*_age	238U_206Pb*_age_er	207Pb*_206Pb*_age	207Pb*_206Pb*_age_er	Disc(%)	CalibrationUncertaintyincluded	calibrationconst	1sigmaexternalerror	1sigmainternalerror	ComPb_cor_meth
229285.1	Y	1	1.1	38.269	25.433	0.66457	0.11291	1.6765	0.032295	0.22336	0.0023739	1.6784	0.032359	0.22236	0.00248	3012.9	46.652	2997.9	17.931	-0.49947	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	26	26.1	464.06	968.76	2.0876	-5.39E-03	1.6844	0.01416	0.22248	0.00074281	1.6843	0.01416	0.22253	0.0007443	3004.5	20.757	2999.1	5.377	-0.18208	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	12	12.1	246.54	168.73	0.68437	2.74E-02	1.7944	0.018717	0.22304	0.0011743	1.7949	0.018725	0.22279	0.0011871	2854.8	24.477	3001	8.564	4.873	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	11	11.1	1614.9	1575	0.97527	0.0070062	1.6387	0.015402	0.22344	0.00039994	1.6388	0.015403	0.22337	0.00040093	3070.8	23.492	3005.2	2.884	-2.1847	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	2	2.1	34.912	24.892	0.713	1.26E-01	1.5961	0.032933	0.2262	0.0025653	1.5981	0.033005	0.22509	0.002687	3132.7	51.495	3017.4	19.161	-3.8191	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	9	9.1	77.396	130.07	1.6806	1.18E-01	1.6638	0.023874	0.22629	0.0017419	1.6658	0.023923	0.22525	0.0018206	3031.1	35.069	3018.6	12.972	-0.41545	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	19	20.1	924.71	3958.4	4.2807	3.93E-02	1.694	0.028167	0.22576	0.0010964	1.6947	0.028179	0.22541	0.0011001	2989.7	40.064	3019.7	7.8317	0.99429	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	23	23.1	114.94	190.45	1.6569	1.29E-29	1.6409	0.021425	0.22555	0.0015452	1.6409	0.021425	0.22555	0.0015452	3067.7	32.255	3020.7	10.993	-1.5564	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	18	19.1	708.65	491.13	0.69305	1.94E-02	1.677	0.012836	0.22647	0.00060081	1.6774	0.012839	0.2263	0.00060501	3014.4	19.054	3026.1	4.2881	0.38627	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	21	22.1	407	621.1	1.5261	2.64E-02	1.6545	0.014474	0.22704	0.00083302	1.6549	0.014479	0.2268	0.00084142	3047	21.804	3029.6	5.9487	-0.57214	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	3	3.1	182.22	110.75	0.60778	1.13E-02	1.6983	0.017494	0.2271	0.0010865	1.6985	0.017497	0.227	0.0010912	2984.3	25.066	3031	7.7069	1.5391	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	24	24.1	213.3	249.83	1.1713	0.013119	1.6722	0.017893	0.22713	0.0011616	1.6724	0.017897	0.22702	0.0011676	3021.5	26.266	3031.1	8.2457	0.31623	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	7	7.1	295.08	162.57	0.55095	0.028831	1.7694	0.015752	0.22754	0.00162	1.7699	0.015759	0.22728	0.0016272	2887.3	21.217	3033	11.477	4.8056	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	13	13.1	278.73	181.25	0.65026	0.070743	1.728	0.015862	0.22792	0.00091944	1.7292	0.015878	0.22729	0.00094351	2941.8	22.187	3033.1	6.6541	3.0112	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	14	14.1	65.252	50.903	0.7801	-0.032711	1.7103	0.025916	0.22712	0.001825	1.7097	0.025913	0.22741	0.0018473	2968.7	36.366	3033.9	13.02	2.1508	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	17	18.1	720.59	508.9	0.70622	3.41E-03	1.624	0.013132	0.22763	0.00060845	1.6241	0.013133	0.2276	0.00060921	3092.9	20.488	3035.3	4.2898	-1.9001	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	16	17.1	936.75	2869.2	3.0629	-0.0069525	1.6243	0.011907	0.2276	0.00051092	1.6242	0.011906	0.22766	0.00051212	3092.7	18.692	3035.7	3.605	-1.8776	TRUE	0.005497647	0.5	0.266697044	204
