Geochronid	Grpno	Spotno	Grainspot	238U(ppm)	232Th(ppm)	232Th_238U	f(%)	238U_206Pb	238U_206Pb_er	207Pb_206Pb	207Pb_206Pb_er	238U_206Pb*	238U_206Pb*_er	207Pb*_206*Pb	207Pb*_206*Pb_er	238U_206Pb*_age	238U_206Pb*_age_er	207Pb*_206Pb*_age	207Pb*_206Pb*_age_er	Disc(%)	CalibrationUncertaintyincluded	calibrationconst	1sigmaexternalerror	1sigmainternalerror	ComPb_cor_meth
229748.1	I	16	14.1	246.42	124.36	0.50467	0.046771	1.9122	0.022487	0.19801	0.00098833	1.9131	0.022502	0.1976	0.0010105	2710.7	26.501	2806.4	8.3616	3.4125	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	I	3	3.1	182.71	136.28	0.74586	0.026123	1.8229	0.02222	0.19804	0.0010346	1.8234	0.022228	0.19781	0.0010479	2818.7	28.327	2808.2	8.6602	-0.37231	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	I	7	7.1	79.544	35.153	0.44193	-1.51E-10	1.812	0.028004	0.19848	0.0015655	1.812	0.028004	0.19848	0.0015655	2833	35.822	2813.7	12.888	-0.68351	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	I	11	11.1	113.53	29.909	0.26344	0.53529	1.9337	0.027077	0.20402	0.0014342	1.9441	0.027314	0.19925	0.0017677	2675.3	31.149	2820	14.488	5.1339	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	I	4	4.1	143.62	65.599	0.45676	-0.016463	1.8765	0.032858	0.1996	0.0011728	1.8762	0.032854	0.19975	0.0011818	2754.1	39.578	2824.1	9.6578	2.4795	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	I	17	15.1	95.736	39.025	0.40763	-5.80E-02	1.8071	0.026988	0.19991	0.0015597	1.8061	0.026982	0.20042	0.0016011	2840.5	34.73	2829.6	13.034	-0.38197	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	I	10	10.1	223.24	78.255	0.35054	2.29E-02	1.8474	0.02178	0.20098	0.00098398	1.8478	0.021787	0.20077	0.00099473	2788.4	27.187	2832.5	8.0816	1.5581	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	I	15	2.2	142.12	57.414	0.40397	0.30459	1.8698	0.025096	0.20353	0.001324	1.8755	0.025216	0.20082	0.0015025	2754.8	30.568	2832.9	12.204	2.7544	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	I	14	1.2	98.026	45.35	0.46264	5.35E-02	1.8527	0.027068	0.2022	0.0015016	1.8537	0.027091	0.20172	0.0015397	2781.2	33.415	2840.2	12.442	2.0772	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	P	1	1.1	94.532	43.187	0.45685	-0.025348	1.8167	0.026332	0.19432	0.0014237	1.8162	0.026329	0.19455	0.0014412	2827.7	33.602	2781	12.14	-1.6784	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	P	2	2.1	135.92	49.341	0.36302	5.11E-01	1.8732	0.02448	0.19924	0.0012502	1.8828	0.024676	0.19469	0.0015344	2746.2	29.743	2782.2	12.914	1.2925	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	D	9	9.1	30.025	37.601	1.2523	5.4497	14.617	0.55168	0.19403	0.0052327	15.46	0.62736	0.14566	0.014346	404.05	15.896	2295.5	169.32	82.398	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	D	8	8.1	131.49	3.5639	0.027105	4.35E-01	2.7324	0.035597	0.18727	0.0013681	2.7443	0.035864	0.18338	0.001653	2002.9	22.734	2683.7	14.905	25.367	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	D	12	12.1	159.62	4.1979	0.026299	4.43E-01	2.9839	0.037732	0.18991	0.0014002	2.9972	0.038038	0.18595	0.0017051	1856	20.674	2706.7	15.13	31.429	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	D	13	13.1	87.373	21.746	0.24889	0.069802	2.2123	0.033229	0.18817	0.0016301	2.2139	0.033271	0.18754	0.0016897	2402.8	30.437	2720.7	14.847	11.685	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	D	5	5.1	34.566	0.54389	0.015735	0.73485	2.4134	0.048637	0.19944	0.0024647	2.4313	0.049327	0.19289	0.0032441	2220.9	38.302	2767	27.597	19.735	TRUE	0.005533088	0.802448203	0.318135141	204
229748.1	D	6	6.1	194.2	79.605	0.40992	0.19172	2.1358	0.025916	0.20055	0.0018239	2.1399	0.02599	0.19884	0.0018881	2471.7	25.316	2816.7	15.51	12.248	TRUE	0.005533088	0.802448203	0.318135141	204
