Geochronid	Grpno	Spotno	Grainspot	238U(ppm)	232Th(ppm)	232Th_238U	f(%)	238U_206Pb	238U_206Pb_er	207Pb_206Pb	207Pb_206Pb_er	238U_206Pb*	238U_206Pb*_er	207Pb*_206*Pb	207Pb*_206*Pb_er	238U_206Pb*_age	238U_206Pb*_age_er	207Pb*_206Pb*_age	207Pb*_206Pb*_age_er	Disc(%)	CalibrationUncertaintyincluded	calibrationconst	1sigmaexternalerror	1sigmainternalerror	ComPb_cor_meth
229320.1	I	10	10.1	46.103	45.902	0.99565	0.16299	1.9285	0.033683	0.17585	0.0018976	1.9317	0.033787	0.1744	0.0020784	2689.3	38.607	2600.3	19.864	-3.424	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	6	6.1	55.474	41.752	0.75264	0.23365	2.0203	0.032287	0.17712	0.0018144	2.0251	0.032432	0.17504	0.0020447	2587.1	34.276	2606.4	19.459	0.73939	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	15	15.1	92.229	86.678	0.93981	-0.055816	2.0217	0.026538	0.17495	0.0013875	2.0206	0.026535	0.17544	0.0014307	2591.9	28.208	2610.3	13.579	0.70417	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	3	3.1	66.812	70.835	1.0602	0.1157	2.0464	0.029978	0.17666	0.0016166	2.0488	0.030044	0.17563	0.0017249	2562.4	31.164	2612	16.352	1.8985	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	11	11.1	104.45	84.445	0.80847	0.077497	1.9855	0.025013	0.17655	0.0013241	1.9871	0.025048	0.17586	0.001384	2627.8	27.398	2614.2	13.1	-0.51877	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	8	8.1	27.43	29.37	1.0707	-3.59E-01	1.9839	0.043271	0.17333	0.0024626	1.9768	0.043261	0.17653	0.0029281	2638.9	47.504	2620.6	27.592	-0.70073	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	17	17.1	62.437	75.781	1.2137	-1.63E-01	2.0651	0.03131	0.17589	0.0016584	2.0618	0.031304	0.17734	0.0018075	2549.1	32.119	2628.2	16.943	3.0097	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	16	16.1	188.22	118.9	0.63174	0.014143	2.0295	0.020731	0.17772	0.00099402	2.0298	0.020736	0.17759	0.0010021	2582.2	21.967	2630.5	9.3783	1.8376	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	12	12.1	169.42	124.78	0.73655	-4.60E-02	2.0406	0.021318	0.17734	0.0010268	2.0397	0.021315	0.17775	0.0010532	2571.9	22.386	2632	9.8466	2.2837	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	13	13.1	65.825	63.635	0.96672	3.9799E-10	2.012	0.030016	0.17793	0.0016704	2.012	0.030016	0.17793	0.0016704	2600.9	32.088	2633.7	15.597	1.2446	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	7	7.1	104.4	120.93	1.1583	-0.025212	2.0122	0.045001	0.17789	0.0013125	2.0117	0.044993	0.17811	0.0013313	2601.3	47.981	2635.4	12.417	1.2931	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	14	14.1	36.462	29.449	0.80766	3.60E-10	1.931	0.038347	0.17824	0.002222	1.931	0.038347	0.17824	0.002222	2690.2	43.808	2636.5	20.708	-2.0345	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	5	5.1	65.996	82.264	1.2465	1.20E-01	2.1341	0.031751	0.17979	0.0016674	2.1366	0.031824	0.17872	0.0017799	2474.9	30.757	2641.1	16.535	6.2919	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	4	4.1	37.733	43.865	1.1625	-0.13404	1.966	0.037848	0.17808	0.0022028	1.9633	0.037843	0.17928	0.0023563	2653.8	42.061	2646.2	21.811	-0.28666	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	2	2.1	119.59	48.153	0.40264	7.20E-02	2.0857	0.025163	0.18001	0.0013119	2.0872	0.025196	0.17937	0.0013643	2523.4	25.394	2647.1	12.621	4.6719	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	9	9.1	71.767	81.175	1.1311	1.7426E-10	1.9866	0.028564	0.17947	0.0015525	1.9866	0.028564	0.17947	0.0015525	2628.3	31.205	2648	14.353	0.74319	TRUE	0.005411859	0.5	0.216982957	204
229320.1	I	1	1.1	44.715	29.22	0.65349	-0.23643	2.0043	0.035404	0.17848	0.0020101	1.9996	0.035399	0.18059	0.0022647	2614.2	38.182	2658.3	20.786	1.6588	TRUE	0.005411859	0.5	0.216982957	204
