Geochronid	Grpno	Spotno	Grainspot	238U(ppm)	232Th(ppm)	232Th_238U	f(%)	238U_206Pb	238U_206Pb_er	207Pb_206Pb	207Pb_206Pb_er	238U_206Pb*	238U_206Pb*_er	207Pb*_206*Pb	207Pb*_206*Pb_er	238U_206Pb*_age	238U_206Pb*_age_er	207Pb*_206Pb*_age	207Pb*_206Pb*_age_er	Disc(%)	CalibrationUncertaintyincluded	calibrationconst	1sigmaexternalerror	1sigmainternalerror	ComPb_cor_meth
242491.1	I	10	10.1	128.16	70.994	0.55396	0.048699	1.9294	0.023139	0.183965538	0.001041855	1.9303	0.023156	0.183534612	0.001072066	2690.9	26.753	2685.072036	9.657892847	-0.21705	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	2	2.1	275.26	176.3	0.64049	-0.0073332	1.9524	0.019614	0.184035689	0.000752279	1.9523	0.019613	0.184095818	0.000755074	2666.1	22.361	2690.118855	6.778269747	0.89285	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	16	16.1	166.14	135.36	0.81475	0.12204	1.9982	0.022503	0.185368555	0.000972895	2.0006	0.022545	0.184276206	0.001039496	2613.1	24.574	2691.737273	9.320963729	2.9214	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	19	19.1	147.17	104.52	0.71021	0.21862	1.968	0.022698	0.18631058	0.001009382	1.9723	0.022775	0.184356378	0.001130269	2643.9	25.41	2692.455983	10.12981954	1.8034	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	14	14.1	173.97	122.4	0.70355	0.03951	1.9663	0.022241	0.184897542	0.00096614	1.967	0.022254	0.184546788	0.000987675	2649.7	24.954	2694.161473	8.841296016	1.6503	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	21	21.1	88.98	67.692	0.76076	0.22489	1.936	0.027421	0.18657114	0.001218422	1.9403	0.027518	0.184556809	0.0013766	2679.5	31.399	2694.251179	12.3220396	0.54751	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	17	17.1	499.12	264.8	0.53054	0.012671	1.96	0.01795	0.184727176	0.000619376	1.9603	0.017953	0.184616939	0.000622861	2657.2	20.406	2694.789299	5.573168078	1.3949	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	3	3.1	1312.8	58.2	0.044332	0.0087884	1.9063	0.021915	0.185067908	0.000473584	1.9065	0.021917	0.184987736	0.000474683	2718.3	25.884	2698.103239	4.237488811	-0.74855	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	1	1.1	186.6	104.86	0.56195	0.18631	1.9392	0.021285	0.186901851	0.000893515	1.9428	0.021343	0.185238275	0.000981828	2676.8	24.457	2700.338049	8.751082535	0.87167	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	7	7.1	94.826	88.292	0.93109	0.30756	2.0202	0.026486	0.188034286	0.001219283	2.0264	0.02662	0.185288382	0.0014269	2585.7	28.289	2700.784592	12.7140608	4.2612	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	4	4.1	94.212	67.26	0.71392	0.092396	1.9769	0.02628	0.186290537	0.00123316	1.9787	0.02632	0.185458749	0.001301306	2636.9	29.102	2702.301797	11.58269542	2.4202	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	20	20.1	72.039	54.919	0.76234	0.059337	1.9122	0.027935	0.186090106	0.001381528	1.9134	0.027963	0.185558964	0.00143213	2710.4	32.641	2703.193519	12.73918697	-0.26658	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	11	11.1	278.54	171.9	0.61717	0.028882	1.9668	0.019694	0.186029977	0.000751266	1.9674	0.019701	0.185769416	0.000762398	2649.3	22.175	2705.064327	6.772870168	2.0615	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	9	9.1	71.344	54.149	0.75898	0.088381	1.9868	0.028855	0.18689183	0.00236369	1.9885	0.028898	0.186100128	0.002409176	2626.2	31.634	2707.999232	21.35837598	3.0207	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	18	18.1	607.46	233.81	0.3849	0.01002	1.9175	0.017188	0.18631058	0.000577236	1.9176	0.01719	0.186220386	0.000579571	2705.4	20.295	2709.064978	5.134312641	0.13529	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	15	15.1	251.91	123.4	0.48984	-0.016931	1.9355	0.019878	0.186961981	0.000805565	1.9352	0.019876	0.187112304	0.0008125	2685.4	22.98	2716.94456	7.158224102	1.161	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	I	8	8.1	243.89	274.67	1.1262	-0.017596	1.9658	0.020257	0.186992045	0.000814911	1.9655	0.020254	0.18715239	0.000822315	2651.4	22.811	2717.297681	7.242905474	2.4251	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	X	13	13.1	89.227	66.654	0.74702	-0.082073	1.5342	0.020635	0.259357636	0.001338768	1.5329	0.020625	0.260079187	0.001375634	3237.4	34.711	3247.185654	8.33244381	0.30136	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	X	12	12.1	95.393	73.59	0.77144	-0.047015	1.512	0.033455	0.267885973	0.001345229	1.5113	0.033441	0.268296856	0.001365204	3273.7	57.093	3296.097773	7.985532047	0.67952	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	D	6	6.1	102.76	82.478	0.80265	0.50374	2.2151	0.02889	0.189607669	0.001288133	2.2263	0.029142	0.185097973	0.001633263	2391.6	26.419	2699.086986	14.57010378	11.392	TRUE	0.005515464	0.696510373	0.283581958	204
242491.1	D	5	5.1	108.24	40.59	0.37498	0.087666	1.7911	0.023085	0.225314441	0.002108982	1.7927	0.023116	0.224542782	0.00213915	2857.6	30.146	3013.553894	15.29633918	5.1751	TRUE	0.005515464	0.696510373	0.283581958	204
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
