sample_id,geochronid,analysis_type,analysis_document,analysis_doc_link,dlat,dlong,recommended_reference,local_pdf_path,download_status,download_error,download_size_bytes
215316,215316.1,U-Pb zircon,215316.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/215316.1.pdf,-30.543733,116.056461,"Wingate, MTD, Lu, Y, Fielding, IOH, Haines, PW and Allen, HJ 2022, 215316: metasandstone, Midlands Road; Geochronology Record 1850: Geological Survey of Western Australia, 8p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/215316.1.pdf,DOWNLOADED,,2210033
220109,220109.1,U-Pb zircon,220109.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/220109.1.pdf,-28.299068,115.016696,"Wingate, MTD, Lu, Y and Allen, HJ 2021, 220109: sandstone, Wendy 1; Geochronology Record 1826: Geological Survey of Western Australia, 9p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/220109.1.pdf,DOWNLOADED,,1914643
220110,220110.1,U-Pb zircon,220110.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/220110.1.pdf,-28.299068,115.016696,"Wingate, MTD, Lu, Y and Allen, HJ 2021, 220110: sandstone, Wendy 1; Geochronology Record 1827: Geological Survey of Western Australia, 9p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/220110.1.pdf,DOWNLOADED,,3072891
222651,222651.1,U-Pb zircon,222651.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/222651.1.pdf,-29.675617,121.07404,"Wingate, MTD, Lu, Y, Fielding, IOH and Sapkota, J 2022, 222651: metadacite, Mount Menzies; Geochronology Record 1853: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/222651.1.pdf,DOWNLOADED,,1516303
222712,222712.1,U-Pb zircon,222712.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/222712.1.pdf,-29.007757,120.510693,"Wingate, MTD, Lu, Y, Fielding, IOH and De Paoli, M 2021, 222712: quartzite, Lawlers - Mount Ida Road; Geochronology Record 1855: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/222712.1.pdf,DOWNLOADED,,1759011
222720,222720.1,U-Pb zircon,222720.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/222720.1.pdf,-29.047118,120.513136,"Wingate, MTD, Lu, Y, Fielding, IOH and De Paoli, M 2022, 222720: metagabbro, Oberwyl Hill; Geochronology Record 1856: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/222720.1.pdf,DOWNLOADED,,1728461
222724,222724.1,U-Pb zircon,222724.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/222724.1.pdf,-28.978667,120.569531,"Wingate, MTD, Lu, Y, Fielding, IOH and Sapkota, J 2022, 222724: metagranodiorite, Gregory Well; Geochronology Record 1884: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/222724.1.pdf,DOWNLOADED,,2823881
225756,225756.1,U-Pb zircon,225756.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/225756.1.pdf,-22.331166,118.32157,"Wingate, MTD, Fielding, IOH, Lu, Y and Martin, DMcB 2021, 225756: volcaniclastic rock, Wittenoom Gorge; Geochronology Record 1810: Geological Survey of Western Australia, 6p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/225756.1.pdf,DOWNLOADED,,2502782
225757,225757.1,U-Pb zircon,225757.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/225757.1.pdf,-22.331166,118.32157,"Wingate, MTD, Fielding, IOH, Lu, Y and Martin, DMcB 2021, 225757: volcaniclastic rock, Wittenoom Gorge; Geochronology Record 1811: Geological Survey of Western Australia, 7p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/225757.1.pdf,DOWNLOADED,,2803080
225758,225758.1,U-Pb zircon,225758.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/225758.1.pdf,-22.326466,118.32813,"Wingate, MTD, Fielding, IOH, Lu, Y and Martin, DMcB 2021, 225758: tuffaceous volcanic rock, Wittenoom Gorge; Geochronology Record 1812: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/225758.1.pdf,DOWNLOADED,,2233559
225760,225760.1,U-Pb zircon,225760.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/225760.1.pdf,-22.326526,118.32814,"Wingate, MTD, Fielding, IOH, Lu, Y and Martin, DMcB 2021, 225760: tuffaceous volcanic rock, Wittenoom Gorge; Geochronology Record 1813: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/225760.1.pdf,DOWNLOADED,,1878750
225797,225797.1,U-Pb zircon,225797.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/225797.1.pdf,-21.714027,116.0549,"Wingate, MTD, Fielding, IOH, Lu, Y and Martin, DMcB 2021, 225797: porphyritic microgranite, Three Peak Hill; Geochronology Record 1814: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/225797.1.pdf,DOWNLOADED,,2135259
225819,225819.1,U-Pb zircon,225819.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/225819.1.pdf,-22.287018,117.851716,"Wingate, MTD, Fielding, IOH, Lu, Y and Howard, HM 2021, 225819: feldspathic sandstone, Silvergrass prospect; Geochronology Record 1815: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/225819.1.pdf,DOWNLOADED,,1884398
225947,225947.1,U-Pb zircon,225947.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/225947.1.pdf,-22.287018,117.851716,"Wingate, MTD, Fielding, IOH, Lu, Y and Howard, HM 2021, 225947: altered volcaniclastic rock, Silvergrass prospect; Geochronology Record 1816: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/225947.1.pdf,DOWNLOADED,,1740280
226183,226183.1,U-Pb zircon,226183.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/226183.1.pdf,-20.569986,123.25862,"Wingate, MTD, Lu, Y and Dent, LM 2021, 226183: sandstone, Nicolay 1; Geochronology Record 1760: Geological Survey of Western Australia, 7p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/226183.1.pdf,DOWNLOADED,,3266743
226184,226184.1,U-Pb zircon,226184.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/226184.1.pdf,-20.569986,123.25862,"Wingate, MTD, Lu, Y and Dent, LM 2021, 226184: sandstone, Nicolay 1; Geochronology Record 1761: Geological Survey of Western Australia, 8p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/226184.1.pdf,DOWNLOADED,,3344041
226185,226185.1,U-Pb zircon,226185.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/226185.1.pdf,-20.569986,123.25862,"Wingate, MTD, Lu, Y and Dent, LM 2021c, 226185: sandstone, Nicolay 1; Geochronology Record 1762: Geological Survey of Western Australia, 8p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/226185.1.pdf,DOWNLOADED,,3393844
226186,226186.1,U-Pb zircon,226186.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/226186.1.pdf,-20.569986,123.25862,"Wingate, MTD, Lu, Y and Dent, LM 2021, 226186: sandstone, Nicolay 1; Geochronology Record 1763: Geological Survey of Western Australia, 5p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/226186.1.pdf,DOWNLOADED,,2651936
227224,227224.1,U-Pb zircon,227224.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/227224.1.pdf,-28.577897,116.45796,"Wingate, MTD, Fielding, IOH, Lu, Y and Ivanic, TJ 2021, 227224: tonalite, Edamurta Range; Geochronology Record 1803: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/227224.1.pdf,DOWNLOADED,,1582024
227268,227268.1,U-Pb zircon,227268.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/227268.1.pdf,-28.194087,116.68832,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 227268: altered volcaniclastic rock, Woolgah Hill; Geochronology Record 1825: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/227268.1.pdf,DOWNLOADED,,2351775
228446,228446.1,U-Pb zircon,228446.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/228446.1.pdf,-22.560817,119.492782,"Wingate, MTD, Lu, Y, Fielding, IOH and Howard, HM 2021, 228446: metagranodiorite, Ilbianna Well; Geochronology Record 1731: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/228446.1.pdf,DOWNLOADED,,1684023
229285,229285.1,SHRIMP U-Pb zircon,229285.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/229285.1.pdf,-30.767327,116.635161,"Romano, SS, Lu, Y, Fielding, IOH, Wingate, MTD and Ivanic, TJ 2023, 229285.1: actinolite-biotite schist, Mount Rupert; Geochronology Record 1911: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 11 October 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/229285.1.pdf,DOWNLOADED,,2301224
229320,229320.1,SHRIMP U-Pb zircon,229320.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/229320.1.pdf,-27.768016,117.13957,"Romano, SS, Lu, Y, Fielding, IOH, Wingate, MTD and Ivanic, TJ 2023, 229320.1: metamonzogranite, Rosary Bore; Geochronology Record 1912: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 11 October 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/229320.1.pdf,DOWNLOADED,,8010159
229748,229748.1,SHRIMP U-Pb zircon,229748.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/229748.1.pdf,-27.995506,120.45823,"Romano, SS, Lu, Y, Fielding, IOH, Wingate, MTD and Zibra, I 2023, 229748.1: tonalitic gneiss, New Holland Mine; Geochronology Record 1913: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 11 October 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/229748.1.pdf,DOWNLOADED,,2348734
229828,229828.1,U-Pb zircon,229828.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/229828.1.pdf,-31.990462,121.894362,"Wingate, MTD, Fielding, IOH, Lu, Y and Smithies, RH 2022, 229828: feldspathic sandstone, Killaloe prospect; Geochronology Record 1885: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/229828.1.pdf,DOWNLOADED,,1485698
230507,230507.1,U-Pb zircon,230507.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/230507.1.pdf,-28.323476,121.06529,"Wingate, MTD, Fielding, IOH, Lu, Y and Sapkota, J 2022, 230507: metadacite, Junior Hill prospect; Geochronology Record 1886: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/230507.1.pdf,DOWNLOADED,,2573336
230514,230514.1,U-Pb zircon,230514.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/230514.1.pdf,-28.323476,121.06529,"Wingate, MTD, Fielding, IOH, Lu, Y and Sapkota, J 2022, 230514: metarhyolite, Junior Hill prospect; Geochronology Record 838: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/230514.1.pdf,DOWNLOADED,,2504222
231142,231142.1,SHRIMP U-Pb zircon,231142.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/231142.1.pdf,-28.171134,119.507546,"Romano, SS, Lu, Y, Fielding, IOH, Wingate, MTD and Ivanic, TJ 2023, 231142.1: hornblende-biotite metagranodiorite, Mount Dwyer; Geochronology Record 1914: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 11 October 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/231142.1.pdf,DOWNLOADED,,2207394
231258,231258.1,SHRIMP U-Pb zircon,231258.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/231258.1.pdf,-27.258747,116.01437,"Romano, SS, Lu, Y, Fielding, IOH, Wingate, MTD and Ivanic, TJ 2023, 231258.1: metagranodiorite, Stockyard Well; Geochronology Record 1915: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 11 October 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/231258.1.pdf,DOWNLOADED,,7059130
231273,231273.1,SHRIMP U-Pb zircon,231273.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/231273.1.pdf,-27.616977,115.733481,"Romano, SS, Lu, Y, Fielding, IOH, Wingate, MTD and Ivanic, TJ 2023, 231273.1: metagranodiorite, Marriwallen Spring; Geochronology Record 1916: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 11 October 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/231273.1.pdf,DOWNLOADED,,10491641
232522,232522.1,U-Pb zircon,232522.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/232522.1.pdf,-21.365653,116.808061,"Wingate, MTD, Fielding, IOH, Lu, Y and Howard, HM 2021, 232522: metamonzogranite, Balmoral prospect; Geochronology Record 1817: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/232522.1.pdf,DOWNLOADED,,1723015
235129,235129.1,U-Pb zircon,235129.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/235129.1.pdf,-27.631987,122.276413,"Wingate, MTD, Fielding, IOH, Lu, Y and Grech, LL 2021, 235129: quartz metadiorite, Duketon; Geochronology Record 1833: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/235129.1.pdf,DOWNLOADED,,1815726
235199,235199.1,U-Pb zircon,235199.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/235199.1.pdf,-27.531338,122.288973,"Wingate, MTD, Fielding, IOH, Lu, Y and Grech, LL 2021, 235199: metadacite, Duketon; Geochronology Record 1834: Geological Survey of Western Australia, 5p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/235199.1.pdf,DOWNLOADED,,2214633
236002,236002.1,U-Pb zircon,236002.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/236002.1.pdf,-31.027797,121.926738,"Wingate, MTD, Lu, Y, Fielding, IOH and Smithies, RH 2022, 236002: metadacite, Daisy Milano mine; Geochronology Record 1857: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/236002.1.pdf,DOWNLOADED,,2438090
236191,236191.1,U-Pb zircon,236191.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/236191.1.pdf,-30.719527,122.57136,"Wingate, MTD, Lu, Y, Fielding, IOH and Smithies, RH 2022, 236191: metagabbro, Bombora prospect; Geochronology Record 1858: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/236191.1.pdf,DOWNLOADED,,2872526
238531,238531.1,U-Pb zircon,238531.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/238531.1.pdf,-27.719916,117.13932,"Wingate, MTD, Fielding, IOH, Lu, Y and Zibra, I 2021, 238531: metamonzogranite, Scotties Bore; Geochronology Record 1804: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/238531.1.pdf,DOWNLOADED,,2147248
239798,239798.1,U-Pb zircon,239798.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/239798.1.pdf,-21.641777,116.21074,"Wingate, MTD, Fielding, IOH, Lu, Y and Martin, DMcB 2021, 239798: porphyritic dyke, Pannawonica Road; Geochronology Record 1818: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/239798.1.pdf,DOWNLOADED,,2215082
240118,240118.1,U-Pb zircon,240118.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/240118.1.pdf,-29.146467,120.38222,"Wingate, MTD, Fielding, IOH, Lu, Y and Zibra, I 2021, 240118: metamonzogranite, Mount Mason; Geochronology Record 1832: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/240118.1.pdf,DOWNLOADED,,1872543
240481,240481.1,U-Pb zircon,240481.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/240481.1.pdf,-30.181597,121.22383,"Wingate, MTD, Lu, Y, Fielding, IOH and De Paoli, M 2022, 240481: porphyritic metadacite, Aphrodite prospect; Geochronology Record 1859: Geological Survey of Western Australia, 5p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/240481.1.pdf,DOWNLOADED,,1964262
242405,242405.1,U-Pb zircon,242405.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242405.1.pdf,-29.761067,117.139681,"Wingate, MTD, Fielding, IOH, Lu, Y and Ivanic, T 2021, 242405: metamonzogranite, Mount Gibson mine; Geochronology Record 1805: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242405.1.pdf,DOWNLOADED,,2835755
242407,242407.1,U-Pb zircon,242407.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242407.1.pdf,-29.554016,117.14659,"Wingate, MTD, Fielding, IOH, Lu, Y and Ivanic, T 2021, 242407: metadacite, Bungeye Well; Geochronology Record 1806: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242407.1.pdf,DOWNLOADED,,1761005
242435,242435.1,SHRIMP U-Pb zircon,242435.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242435.1.pdf,-29.349607,116.637091,"Romano, SS, Lu, Y, Fielding, IOH, Wingate, MTD and Ivanic, TJ 2023, 242435.1: metamonzogranite, Damperwah Hills; Geochronology Record 1917: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 11 October 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242435.1.pdf,DOWNLOADED,,1345989
242439,242439.1,SHRIMP U-Pb zircon,242439.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242439.1.pdf,-29.105117,116.092471,"Romano, SS, Lu, Y, Fielding, IOH, Wingate, MTD and Ivanic, TJ 2023, 242439.1: granodiorite gneiss, Mt Marvel quarry; Geochronology Record 1918: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 11 October 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242439.1.pdf,DOWNLOADED,,2367984
242442,242442.1,SHRIMP U-Pb zircon,242442.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242442.1.pdf,-29.567647,115.956871,"Romano, SS, Wingate, MTD, LU, Y, Fielding, IOH and Ivanic, TJ 2023, 242442.1: feldspathic gneiss, Passchendeele farm; Geochronology Record 1931: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 13 December 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242442.1.pdf,DOWNLOADED,,3118008
242455,242455.1,SHRIMP U-Pb zircon,242455.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242455.1.pdf,-26.958637,117.419761,"Romano, SS, Lu, Y, Fielding, IOH and Ivanic, TJ 2023, 242455.1: metagranodiorite, Mardoonganna Hills; Geochronology Record 1919: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 11 October 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242455.1.pdf,DOWNLOADED,,1991382
242490,242490.1,SHRIMP U-Pb zircon,242490.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242490.1.pdf,-26.840467,117.027121,"Romano, SS, Wingate, MTD, LU, Y, Fielding, IOH and Ivanic, TJ 2023, 242490.1: metamonzogranite, Wogara Bore; Geochronology Record 1932: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 13 December 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242490.1.pdf,DOWNLOADED,,3963124
242491,242491.1,SHRIMP U-Pb zircon,242491.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242491.1.pdf,-26.855067,116.821521,"Romano, SS, Wingate, MTD, LU, Y, Fielding, IOH and Ivanic, TJ 2023, 242491.1: metamonzogranite, Piabubba Well; Geochronology Record 1933: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 13 December 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242491.1.pdf,DOWNLOADED,,4143590
242492,242492.1,SHRIMP U-Pb zircon,242492.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242492.1.pdf,-27.091926,116.41048,"Romano, SS, Wingate, MTD, LU, Y, Fielding, IOH and Ivanic, TJ 2023, 242492.1: migmatitic gneiss, Reserve Well; Geochronology Record 1934: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 13 December 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242492.1.pdf,DOWNLOADED,,5745784
242493,242493.1,SHRIMP U-Pb zircon,242493.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242493.1.pdf,-27.091926,116.41048,"Romano, SS, Wingate, MDT, LU, Y, Fielding, IOH and Ivanic, TJ 2023, 242493.1: metagranodiorite dyke, Reserve Well; Geochronology Record 1935: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 13 December 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242493.1.pdf,DOWNLOADED,,11800242
242497,242497.1,SHRIMP U-Pb zircon,242497.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242497.1.pdf,-27.236666,116.32695,"Romano, SS, Wingate, MTD, LU, Y, Fielding, IOH and Ivanic, TJ 2023, 242497.1: hornblende–biotite metagranodiorite, Mungo Pool; Geochronology Record 1936: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 13 December 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242497.1.pdf,DOWNLOADED,,6381872
242498,242498.1,SHRIMP U-Pb zircon,242498.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242498.1.pdf,-27.236976,116.32647,"Romano, SS, Wingate, MTD, LU, Y, Fielding, IOH and Ivanic, TJ 2023, 242498.1: quartzite, Mungo Pool; Geochronology Record 1937: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 13 December 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242498.1.pdf,DOWNLOADED,,3321107
242634,242634.1,SHRIMP U-Pb zircon,242634.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242634.1.pdf,-29.169507,116.216,"Romano, SS, Wingate, MTD, LU, Y, Fielding, IOH and Ivanic, TJ 2023, 242634.1: hornblende–biotite metagranodiorite, Koolanooka Hills; Geochronology Record 1938: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 13 December 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242634.1.pdf,DOWNLOADED,,3887267
242652,242652.1,U-Pb zircon,242652.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242652.1.pdf,-29.236607,116.303641,"Wingate, MTD, Fielding, IOH, Lu, Y and Ivanic, T 2021, 242652: felsic metavolcanic rock, Bowgarder Hills; Geochronology Record 1807: Geological Survey of Western Australia, 5p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242652.1.pdf,DOWNLOADED,,2761270
