sample_id,geochronid,analysis_document,analysis_doc_link,upbdata,geochron_data_table_link,recommended_reference,note
203748,203748.1,203748.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/203748.1.pdf,,,"Wingate, MTD, Lu, Y and Fielding, IOH 2025, 203748.1: biotite–hornblende metamonzogranite, Willyung Hill; Geochronology Record 1940: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract. <www.dmpe.wa.gov.au/geochron>",No parseable spot table in PDF and no GSWA table link in metadata. Requires manual source retrieval.
242683,242683.1,242683.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242683.1.pdf,,,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2024, 242683.1: metarhyolite, Golden Stream mine; Geochronology Record 1986: Geological Survey of Western Australia, 5p.",No parseable spot table in PDF and no GSWA table link in metadata. Requires manual source retrieval.
